year,state,state_abbr,county,percent_depression,total_population
2021,Indiana,IN,Tipton,25.7,15372
2021,Indiana,IN,Tipton,24.1,15372
2021,Indiana,IN,Union,25.1,7047
2021,Indiana,IN,Union,26.4,7047
2021,Indiana,IN,Vanderburgh,26.6,179987
2021,Indiana,IN,Vanderburgh,26.0,179987
2021,Indiana,IN,Vermillion,27.8,15341
2021,Indiana,IN,Vermillion,26.5,15341
2021,Indiana,IN,Vigo,26.3,105994
2021,Indiana,IN,Vigo,26.2,105994
2021,Indiana,IN,Wabash,25.1,30816
2021,Indiana,IN,Wabash,26.4,30816
2021,Indiana,IN,Warren,23.8,8475
2021,Indiana,IN,Warren,25.3,8475
2021,Indiana,IN,Warrick,24.1,64514
2021,Indiana,IN,Warrick,25.0,64514
2021,Indiana,IN,Washington,27.6,28102
2021,Indiana,IN,Washington,26.6,28102
2021,Indiana,IN,Wayne,28.1,66456
2021,Indiana,IN,Wayne,27.0,66456
2021,Indiana,IN,Wells,24.6,28197
2021,Indiana,IN,Wells,25.7,28197
2021,Indiana,IN,White,24.9,24651
2021,Indiana,IN,White,23.7,24651
2021,Indiana,IN,Whitley,25.1,34430
2021,Indiana,IN,Whitley,24.1,34430
2021,Kansas,KS,Allen,21.6,12464
2021,Kansas,KS,Allen,20.4,12464
2021,Kansas,KS,Anderson,21.4,7778
2021,Kansas,KS,Anderson,20.0,7778
2021,Kansas,KS,Atchison,20.8,16239
2021,Kansas,KS,Atchison,21.3,16239
2021,Kansas,KS,Barber,19.2,4110
2021,Kansas,KS,Barber,20.9,4110
2021,Kansas,KS,Barton,21.2,25216
2021,Kansas,KS,Barton,20.3,25216
2021,Kansas,KS,Bourbon,20.8,14323
2021,Kansas,KS,Bourbon,21.8,14323
2021,Kansas,KS,Brown,21.7,9455
2021,Kansas,KS,Brown,20.4,9455
2021,Kansas,KS,Butler,20.0,67889
2021,Kansas,KS,Butler,20.4,67889
2021,Kansas,KS,Chase,20.5,2598
2021,Kansas,KS,Chase,19.2,2598
2021,Kansas,KS,Chautauqua,22.5,3395
2021,Kansas,KS,Chautauqua,20.5,3395
2021,Kansas,KS,Cherokee,21.0,19130
2021,Kansas,KS,Cherokee,22.1,19130
2021,Kansas,KS,Cheyenne,19.0,2633
2021,Kansas,KS,Cheyenne,20.8,2633
2021,Kansas,KS,Clark,19.0,1977
2021,Kansas,KS,Clark,20.3,1977
2021,Kansas,KS,Clay,18.5,8077
2021,Kansas,KS,Clay,20.0,8077
2021,Kansas,KS,Cloud,21.2,8928
2021,Kansas,KS,Cloud,20.1,8928
2021,Kansas,KS,Coffey,19.6,8338
2021,Kansas,KS,Coffey,20.8,8338
2021,Kansas,KS,Comanche,18.4,1670
2021,Kansas,KS,Comanche,20.1,1670
2021,Kansas,KS,Cowley,23.9,34496
2021,Kansas,KS,Cowley,23.2,34496
2021,Kansas,KS,Crawford,22.6,39110
2021,Kansas,KS,Crawford,22.6,39110
2021,Kansas,KS,Decatur,21.5,2751
2021,Kansas,KS,Decatur,19.3,2751
2021,Kansas,KS,Dickinson,19.8,18459
2021,Kansas,KS,Dickinson,21.0,18459
2021,Kansas,KS,Doniphan,21.1,7471
2021,Kansas,KS,Doniphan,22.1,7471
2021,Kansas,KS,Douglas,21.7,119363
2021,Kansas,KS,Douglas,22.5,119363
2021,Kansas,KS,Edwards,19.1,2832
2021,Kansas,KS,Edwards,20.4,2832
2021,Kansas,KS,Elk,20.4,2441
2021,Kansas,KS,Elk,22.9,2441
2021,Kansas,KS,Ellis,19.9,28790
2021,Kansas,KS,Ellis,19.9,28790
2021,Kansas,KS,Ellsworth,19.1,6336
2021,Kansas,KS,Ellsworth,18.5,6336
2021,Kansas,KS,Finney,17.4,38107
2021,Kansas,KS,Finney,17.5,38107
2021,Kansas,KS,Ford,17.0,34159
2021,Kansas,KS,Ford,16.9,34159
2021,Kansas,KS,Franklin,20.3,25986
2021,Kansas,KS,Franklin,21.1,25986
2021,Kansas,KS,Geary,19.2,35934
2021,Kansas,KS,Geary,20.2,35934
2021,Kansas,KS,Gove,20.7,2755
2021,Kansas,KS,Gove,18.9,2755
2021,Kansas,KS,Graham,21.2,2400
2021,Kansas,KS,Graham,19.3,2400
2021,Kansas,KS,Grant,18.1,7324
2021,Kansas,KS,Grant,18.3,7324
2021,Kansas,KS,Gray,19.5,5644
2021,Kansas,KS,Gray,20.1,5644
2021,Kansas,KS,Greeley,18.8,1304
2021,Kansas,KS,Greeley,19.8,1304
2021,Kansas,KS,Greenwood,21.9,5939
2021,Kansas,KS,Greenwood,19.8,5939
2021,Kansas,KS,Hamilton,19.4,2484
2021,Kansas,KS,Hamilton,19.7,2484
2021,Kansas,KS,Harper,20.8,5331
2021,Kansas,KS,Harper,22.5,5331
2021,Kansas,KS,Harvey,21.2,33817
2021,Kansas,KS,Harvey,20.2,33817
2021,Kansas,KS,Haskell,20.8,3668
2021,Kansas,KS,Haskell,20.3,3668
2021,Kansas,KS,Hodgeman,18.5,1710
2021,Kansas,KS,Hodgeman,19.9,1710
2021,Kansas,KS,Jackson,22.2,13261
2021,Kansas,KS,Jackson,21.1,13261
2021,Kansas,KS,Jefferson,21.6,18411
2021,Kansas,KS,Jefferson,20.4,18411
2021,Kansas,KS,Jewell,21.5,2937
2021,Kansas,KS,Jewell,19.0,2937
2021,Kansas,KS,Johnson,18.2,613219
2021,Kansas,KS,Johnson,18.0,613219
2021,Kansas,KS,Kearny,19.7,3891
2021,Kansas,KS,Kearny,20.3,3891
2021,Kansas,KS,Kingman,19.1,7392
2021,Kansas,KS,Kingman,20.5,7392
2021,Kansas,KS,Kiowa,19.1,2392
2021,Kansas,KS,Kiowa,20.4,2392
2021,Kansas,KS,Labette,20.5,19912
2021,Kansas,KS,Labette,21.7,19912
2021,Kansas,KS,Lane,19.0,1565
2021,Kansas,KS,Lane,20.5,1565
2021,Kansas,KS,Leavenworth,18.6,82184
2021,Kansas,KS,Leavenworth,18.3,82184
2021,Kansas,KS,Lincoln,19.4,2903
2021,Kansas,KS,Lincoln,21.3,2903
2021,Kansas,KS,Linn,21.1,9747
2021,Kansas,KS,Linn,19.6,9747
2021,Kansas,KS,Logan,20.3,2722
2021,Kansas,KS,Logan,19.1,2722
2021,Kansas,KS,Lyon,20.5,31998
2021,Kansas,KS,Lyon,20.4,31998
2021,Kansas,KS,Marion,21.6,11712
2021,Kansas,KS,Marion,20.1,11712
2021,Kansas,KS,Marshall,18.6,9979
2021,Kansas,KS,Marshall,20.1,9979
2021,Kansas,KS,McPherson,18.7,30146
2021,Kansas,KS,McPherson,19.7,30146
2021,Kansas,KS,Meade,20.0,4022
2021,Kansas,KS,Meade,19.1,4022
2021,Kansas,KS,Miami,20.6,34593
2021,Kansas,KS,Miami,19.6,34593
2021,Kansas,KS,Mitchell,21.0,5748
2021,Kansas,KS,Mitchell,19.5,5748
2021,Kansas,KS,Montgomery,20.9,31156
2021,Kansas,KS,Montgomery,22.1,31156
2021,Kansas,KS,Morris,21.1,5356
2021,Kansas,KS,Morris,19.4,5356
2021,Kansas,KS,Morton,18.9,2692
2021,Kansas,KS,Morton,20.1,2692
2021,Kansas,KS,Nemaha,18.1,10216
2021,Kansas,KS,Nemaha,19.3,10216
2021,Kansas,KS,Neosho,22.0,15784
2021,Kansas,KS,Neosho,20.9,15784
2021,Kansas,KS,Ness,20.2,2672
2021,Kansas,KS,Ness,18.6,2672
2021,Kansas,KS,Norton,20.2,5342
2021,Kansas,KS,Norton,19.4,5342
2021,Kansas,KS,Osage,19.1,15768
2021,Kansas,KS,Osage,20.3,15768
2021,Kansas,KS,Osborne,18.0,3498
2021,Kansas,KS,Osborne,19.8,3498
2021,Kansas,KS,Ottawa,19.7,5838
2021,Kansas,KS,Ottawa,20.9,5838
2021,Kansas,KS,Pawnee,19.9,6225
2021,Kansas,KS,Pawnee,19.0,6225
2021,Kansas,KS,Phillips,19.0,4815
2021,Kansas,KS,Phillips,20.7,4815
2021,Kansas,KS,Pottawatomie,21.2,25790
2021,Kansas,KS,Pottawatomie,20.8,25790
2021,Kansas,KS,Pratt,18.7,9181
2021,Kansas,KS,Pratt,19.7,9181
2021,Kansas,KS,Rawlins,19.5,2549
2021,Kansas,KS,Rawlins,21.6,2549
2021,Kansas,KS,Reno,23.5,61414
2021,Kansas,KS,Reno,24.5,61414
2021,Kansas,KS,Republic,18.9,4662
2021,Kansas,KS,Republic,20.9,4662
2021,Kansas,KS,Rice,20.1,9390
2021,Kansas,KS,Rice,20.9,9390
2021,Kansas,KS,Riley,19.7,72208
2021,Kansas,KS,Riley,21.2,72208
2021,Kansas,KS,Rooks,21.0,4831
2021,Kansas,KS,Rooks,19.4,4831
2021,Kansas,KS,Rush,20.5,2953
2021,Kansas,KS,Rush,18.7,2953
2021,Kansas,KS,Russell,19.5,6703
2021,Kansas,KS,Russell,21.3,6703
2021,Kansas,KS,Saline,20.6,53888
2021,Kansas,KS,Saline,21.4,53888
2021,Kansas,KS,Scott,20.3,5131
2021,Kansas,KS,Scott,19.4,5131
2021,Kansas,KS,Sedgwick,20.6,523828
2021,Kansas,KS,Sedgwick,20.9,523828
2021,Kansas,KS,Seward,18.4,21747
2021,Kansas,KS,Seward,18.7,21747
2021,Kansas,KS,Shawnee,23.8,178264
2021,Kansas,KS,Shawnee,24.7,178264
2021,Kansas,KS,Sheridan,18.7,2478
2021,Kansas,KS,Sheridan,20.4,2478
2021,Kansas,KS,Sherman,19.5,5895
2021,Kansas,KS,Sherman,20.5,5895
2021,Kansas,KS,Smith,20.5,3576
2021,Kansas,KS,Smith,18.2,3576
2021,Kansas,KS,Stafford,19.6,4034
2021,Kansas,KS,Stafford,21.0,4034
2021,Kansas,KS,Stanton,19.1,2044
2021,Kansas,KS,Stanton,18.4,2044
2021,Kansas,KS,Stevens,19.5,5293
2021,Kansas,KS,Stevens,18.9,5293
2021,Kansas,KS,Sumner,20.9,22385
2021,Kansas,KS,Sumner,19.8,22385
2021,Kansas,KS,Thomas,20.0,7877
2021,Kansas,KS,Thomas,20.5,7877
2021,Kansas,KS,Trego,18.7,2793
2021,Kansas,KS,Trego,20.5,2793
2021,Kansas,KS,Wabaunsee,20.5,6966
2021,Kansas,KS,Wabaunsee,19.2,6966
2021,Kansas,KS,Wallace,18.6,1508
2021,Kansas,KS,Wallace,20.3,1508
2021,Kansas,KS,Washington,19.2,5511
2021,Kansas,KS,Washington,20.9,5511
2021,Kansas,KS,Wichita,18.0,2082
2021,Kansas,KS,Wichita,19.1,2082
2021,Kansas,KS,Wilson,19.9,8526
2021,Kansas,KS,Wilson,21.4,8526
2021,Kansas,KS,Woodson,20.9,3102
2021,Kansas,KS,Woodson,19.2,3102
2021,Kansas,KS,Wyandotte,20.3,167046
2021,Kansas,KS,Wyandotte,20.4,167046
2021,Kentucky,KY,Adair,27.8,18932
2021,Kentucky,KY,Adair,28.7,18932
2021,Kentucky,KY,Allen,29.7,20797
2021,Kentucky,KY,Allen,28.7,20797
2021,Kentucky,KY,Anderson,26.5,24035
2021,Kentucky,KY,Anderson,25.6,24035
2021,Kentucky,KY,Ballard,27.1,7695
2021,Kentucky,KY,Ballard,28.6,7695
2021,Kentucky,KY,Barren,27.7,44544
2021,Kentucky,KY,Barren,28.7,44544
2021,Kentucky,KY,Bath,28.0,12778
2021,Kentucky,KY,Bath,29.0,12778
2021,Kentucky,KY,Bell,29.8,23858
2021,Kentucky,KY,Bell,31.0,23858
2021,Kentucky,KY,Boone,24.2,137412
2021,Kentucky,KY,Boone,24.6,137412
2021,Kentucky,KY,Bourbon,25.6,20229
2021,Kentucky,KY,Bourbon,26.9,20229
2021,Kentucky,KY,Boyd,28.9,47899
2021,Kentucky,KY,Boyd,30.2,47899
2021,Kentucky,KY,Boyle,26.1,30747
2021,Kentucky,KY,Boyle,26.8,30747
2021,Kentucky,KY,Bracken,28.5,8439
2021,Kentucky,KY,Bracken,27.4,8439
2021,Kentucky,KY,Breathitt,30.9,13553
2021,Kentucky,KY,Breathitt,29.8,13553
2021,Kentucky,KY,Breckinridge,30.2,20651
2021,Kentucky,KY,Breckinridge,28.8,20651
2021,Kentucky,KY,Bullitt,27.2,82918
2021,Kentucky,KY,Bullitt,26.4,82918
2021,Kentucky,KY,Butler,28.7,12294
2021,Kentucky,KY,Butler,27.5,12294
2021,Kentucky,KY,Caldwell,28.1,12624
2021,Kentucky,KY,Caldwell,26.6,12624
2021,Kentucky,KY,Calloway,27.8,37560
2021,Kentucky,KY,Calloway,27.8,37560
2021,Kentucky,KY,Campbell,26.6,93050
2021,Kentucky,KY,Campbell,27.0,93050
2021,Kentucky,KY,Carlisle,28.8,4791
2021,Kentucky,KY,Carlisle,27.2,4791
2021,Kentucky,KY,Carroll,28.2,10863
2021,Kentucky,KY,Carroll,29.0,10863
2021,Kentucky,KY,Carter,28.1,26412
2021,Kentucky,KY,Carter,29.3,26412
2021,Kentucky,KY,Casey,31.0,15866
2021,Kentucky,KY,Casey,29.6,15866
2021,Kentucky,KY,Christian,28.3,72357
2021,Kentucky,KY,Christian,27.9,72357
2021,Kentucky,KY,Clark,27.9,36871
2021,Kentucky,KY,Clark,26.9,36871
2021,Kentucky,KY,Clay,31.1,20206
2021,Kentucky,KY,Clay,30.7,20206
2021,Kentucky,KY,Clinton,29.9,9265
2021,Kentucky,KY,Clinton,28.6,9265
2021,Kentucky,KY,Crittenden,29.2,8947
2021,Kentucky,KY,Crittenden,27.6,8947
2021,Kentucky,KY,Cumberland,29.4,5879
2021,Kentucky,KY,Cumberland,27.6,5879
2021,Kentucky,KY,Daviess,27.5,103063
2021,Kentucky,KY,Daviess,26.8,103063
2021,Kentucky,KY,Edmonson,29.2,12291
2021,Kentucky,KY,Edmonson,27.9,12291
2021,Kentucky,KY,Elliott,27.5,7381
2021,Kentucky,KY,Elliott,28.5,7381
2021,Kentucky,KY,Estill,30.7,14092
2021,Kentucky,KY,Estill,29.4,14092
2021,Kentucky,KY,Fayette,23.6,321793
2021,Kentucky,KY,Fayette,23.3,321793
2021,Kentucky,KY,Fleming,29.3,15224
2021,Kentucky,KY,Fleming,28.2,15224
2021,Kentucky,KY,Floyd,30.6,35274
2021,Kentucky,KY,Floyd,29.5,35274
2021,Kentucky,KY,Franklin,26.5,51682
2021,Kentucky,KY,Franklin,25.8,51682
2021,Kentucky,KY,Fulton,26.0,6512
2021,Kentucky,KY,Fulton,27.0,6512
2021,Kentucky,KY,Gallatin,28.3,8775
2021,Kentucky,KY,Gallatin,27.9,8775
2021,Kentucky,KY,Garrard,27.4,17362
2021,Kentucky,KY,Garrard,28.6,17362
2021,Kentucky,KY,Grant,28.2,25244
2021,Kentucky,KY,Grant,27.7,25244
2021,Kentucky,KY,Graves,27.1,36615
2021,Kentucky,KY,Graves,28.2,36615
2021,Kentucky,KY,Grayson,30.0,26524
2021,Kentucky,KY,Grayson,29.0,26524
2021,Kentucky,KY,Green,30.8,11291
2021,Kentucky,KY,Green,29.2,11291
2021,Kentucky,KY,Greenup,26.8,35649
2021,Kentucky,KY,Greenup,28.4,35649
2021,Kentucky,KY,Hancock,27.6,9064
2021,Kentucky,KY,Hancock,26.5,9064
2021,Kentucky,KY,Hardin,26.5,111607
2021,Kentucky,KY,Hardin,26.2,111607
2021,Kentucky,KY,Harlan,30.9,26164
2021,Kentucky,KY,Harlan,29.7,26164
2021,Kentucky,KY,Harrison,26.9,18950
2021,Kentucky,KY,Harrison,27.9,18950
2021,Kentucky,KY,Hart,30.3,19460
2021,Kentucky,KY,Hart,29.3,19460
2021,Kentucky,KY,Henderson,28.7,44329
2021,Kentucky,KY,Henderson,27.6,44329
2021,Kentucky,KY,Henry,27.2,15657
2021,Kentucky,KY,Henry,28.2,15657
2021,Kentucky,KY,Hickman,27.9,4424
2021,Kentucky,KY,Hickman,25.7,4424
2021,Kentucky,KY,Hopkins,28.1,45138
2021,Kentucky,KY,Hopkins,27.0,45138
2021,Kentucky,KY,Jackson,30.3,12984
2021,Kentucky,KY,Jackson,29.3,12984
2021,Kentucky,KY,Jefferson,24.4,777874
2021,Kentucky,KY,Jefferson,24.9,777874
2021,Kentucky,KY,Jessamine,27.5,53626
2021,Kentucky,KY,Jessamine,26.9,53626
2021,Kentucky,KY,Johnson,31.1,22556
2021,Kentucky,KY,Johnson,29.9,22556
2021,Kentucky,KY,Kenton,25.4,169495
2021,Kentucky,KY,Kenton,25.7,169495
2021,Kentucky,KY,Knott,31.3,14053
2021,Kentucky,KY,Knott,30.0,14053
2021,Kentucky,KY,Knox,29.7,29909
2021,Kentucky,KY,Knox,30.5,29909
2021,Kentucky,KY,Larue,26.9,15028
2021,Kentucky,KY,Larue,27.9,15028
2021,Kentucky,KY,Laurel,28.0,62561
2021,Kentucky,KY,Laurel,28.8,62561
2021,Kentucky,KY,Lawrence,31.6,16290
2021,Kentucky,KY,Lawrence,30.4,16290
2021,Kentucky,KY,Lee,30.6,7451
2021,Kentucky,KY,Lee,31.2,7451
2021,Kentucky,KY,Leslie,31.6,10278
2021,Kentucky,KY,Leslie,30.3,10278
2021,Kentucky,KY,Letcher,31.0,21253
2021,Kentucky,KY,Letcher,29.6,21253
2021,Kentucky,KY,Lewis,31.9,12987
2021,Kentucky,KY,Lewis,30.5,12987
2021,Kentucky,KY,Lincoln,29.1,24243
2021,Kentucky,KY,Lincoln,30.3,24243
2021,Kentucky,KY,Livingston,26.7,8959
2021,Kentucky,KY,Livingston,28.4,8959
2021,Kentucky,KY,Logan,28.7,27771
2021,Kentucky,KY,Logan,27.6,27771
2021,Kentucky,KY,Lyon,23.8,8803
2021,Kentucky,KY,Lyon,25.0,8803
2021,Kentucky,KY,Madison,27.7,94666
2021,Kentucky,KY,Madison,27.3,94666
2021,Kentucky,KY,Magoffin,33.3,11497
2021,Kentucky,KY,Magoffin,32.0,11497
2021,Kentucky,KY,Marion,27.3,19725
2021,Kentucky,KY,Marion,28.2,19725
2021,Kentucky,KY,Marshall,26.9,31748
2021,Kentucky,KY,Marshall,25.3,31748
2021,Kentucky,KY,Martin,28.4,11140
2021,Kentucky,KY,Martin,27.9,11140
2021,Kentucky,KY,Mason,27.6,16931
2021,Kentucky,KY,Mason,26.5,16931
2021,Kentucky,KY,McCracken,26.5,67454
2021,Kentucky,KY,McCracken,27.8,67454
2021,Kentucky,KY,McCreary,29.7,16892
2021,Kentucky,KY,McCreary,30.1,16892
2021,Kentucky,KY,McLean,27.6,9100
2021,Kentucky,KY,McLean,26.3,9100
2021,Kentucky,KY,Meade,27.9,30131
2021,Kentucky,KY,Meade,28.3,30131
2021,Kentucky,KY,Menifee,27.8,6194
2021,Kentucky,KY,Menifee,29.1,6194
2021,Kentucky,KY,Mercer,26.8,22850
2021,Kentucky,KY,Mercer,28.0,22850
2021,Kentucky,KY,Metcalfe,29.1,10349
2021,Kentucky,KY,Metcalfe,27.8,10349
2021,Kentucky,KY,Monroe,28.0,11233
2021,Kentucky,KY,Monroe,29.3,11233
2021,Kentucky,KY,Montgomery,28.3,28219
2021,Kentucky,KY,Montgomery,27.5,28219
2021,Kentucky,KY,Morgan,27.9,13820
2021,Kentucky,KY,Morgan,28.3,13820
2021,Kentucky,KY,Muhlenberg,27.9,30694
2021,Kentucky,KY,Muhlenberg,26.9,30694
2021,Kentucky,KY,Nelson,25.8,47098
2021,Kentucky,KY,Nelson,26.5,47098
2021,Kentucky,KY,Nicholas,28.4,7712
2021,Kentucky,KY,Nicholas,29.3,7712
2021,Kentucky,KY,Ohio,28.0,23688
2021,Kentucky,KY,Ohio,29.1,23688
2021,Kentucky,KY,Oldham,24.1,68685
2021,Kentucky,KY,Oldham,23.7,68685
2021,Kentucky,KY,Owen,27.4,11294
2021,Kentucky,KY,Owen,28.7,11294
2021,Kentucky,KY,Owsley,29.6,3953
2021,Kentucky,KY,Owsley,31.2,3953
2021,Kentucky,KY,Pendleton,27.3,14607
2021,Kentucky,KY,Pendleton,28.3,14607
2021,Kentucky,KY,Perry,30.8,27929
2021,Kentucky,KY,Perry,29.7,27929
2021,Kentucky,KY,Pike,29.8,57391
2021,Kentucky,KY,Pike,28.6,57391
2021,Kentucky,KY,Powell,28.5,13133
2021,Kentucky,KY,Powell,29.2,13133
2021,Kentucky,KY,Pulaski,29.4,65423
2021,Kentucky,KY,Pulaski,30.7,65423
2021,Kentucky,KY,Robertson,28.5,2257
2021,Kentucky,KY,Robertson,26.5,2257
2021,Kentucky,KY,Rockcastle,30.5,16115
2021,Kentucky,KY,Rockcastle,29.3,16115
2021,Kentucky,KY,Rowan,31.3,24861
2021,Kentucky,KY,Rowan,30.6,24861
2021,Kentucky,KY,Russell,28.4,18156
2021,Kentucky,KY,Russell,27.0,18156
2021,Kentucky,KY,Scott,26.2,58252
2021,Kentucky,KY,Scott,26.1,58252
2021,Kentucky,KY,Shelby,25.7,48461
2021,Kentucky,KY,Shelby,25.1,48461
2021,Kentucky,KY,Simpson,27.7,19718
2021,Kentucky,KY,Simpson,26.9,19718
2021,Kentucky,KY,Spencer,26.0,19916
2021,Kentucky,KY,Spencer,26.8,19916
2021,Kentucky,KY,Taylor,27.9,26235
2021,Kentucky,KY,Taylor,28.6,26235
2021,Kentucky,KY,Todd,27.8,12285
2021,Kentucky,KY,Todd,28.7,12285
2021,Kentucky,KY,Trigg,25.8,14192
2021,Kentucky,KY,Trigg,27.6,14192
2021,Kentucky,KY,Trimble,27.4,8530
2021,Kentucky,KY,Trimble,28.6,8530
2021,Kentucky,KY,Union,27.2,13544
2021,Kentucky,KY,Union,28.0,13544
2021,Kentucky,KY,Warren,26.4,137212
2021,Kentucky,KY,Warren,26.8,137212
2021,Kentucky,KY,Washington,27.3,12072
2021,Kentucky,KY,Washington,26.2,12072
2021,Kentucky,KY,Wayne,29.7,19540
2021,Kentucky,KY,Wayne,28.1,19540
2021,Kentucky,KY,Webster,28.2,12813
2021,Kentucky,KY,Webster,27.2,12813
2021,Kentucky,KY,Whitley,31.1,36939
2021,Kentucky,KY,Whitley,30.6,36939
2021,Kentucky,KY,Wolfe,32.2,6507
2021,Kentucky,KY,Wolfe,30.6,6507
2021,Kentucky,KY,Woodford,25.3,27075
2021,Kentucky,KY,Woodford,24.1,27075
2021,Louisiana,LA,Acadia,29.4,57288
2021,Louisiana,LA,Acadia,30.1,57288
2021,Louisiana,LA,Allen,26.0,22687
2021,Louisiana,LA,Allen,25.8,22687
2021,Louisiana,LA,Ascension,23.7,128369
2021,Louisiana,LA,Ascension,23.6,128369
2021,Louisiana,LA,Assumption,28.5,20689
2021,Louisiana,LA,Assumption,27.4,20689
2021,Louisiana,LA,Avoyelles,27.9,39236
2021,Louisiana,LA,Avoyelles,27.3,39236
2021,Louisiana,LA,Beauregard,28.0,36584
2021,Louisiana,LA,Beauregard,28.5,36584
2021,Louisiana,LA,Bienville,25.2,12776
2021,Louisiana,LA,Bienville,26.8,12776
2021,Louisiana,LA,Bossier,24.3,129144
2021,Louisiana,LA,Bossier,24.1,129144
2021,Louisiana,LA,Caddo,23.5,233092
2021,Louisiana,LA,Caddo,24.2,233092
2021,Louisiana,LA,Calcasieu,26.2,205282
2021,Louisiana,LA,Calcasieu,26.6,205282
2021,Louisiana,LA,Caldwell,28.4,9571
2021,Louisiana,LA,Caldwell,27.5,9571
2021,Louisiana,LA,Cameron,28.4,5080
2021,Louisiana,LA,Cameron,27.4,5080
2021,Louisiana,LA,Catahoula,26.2,8805
2021,Louisiana,LA,Catahoula,25.6,8805
2021,Louisiana,LA,Claiborne,23.8,14038
2021,Louisiana,LA,Claiborne,24.3,14038
2021,Louisiana,LA,Concordia,26.7,18376
2021,Louisiana,LA,Concordia,27.4,18376
2021,Louisiana,LA,De Soto,26.0,26919
2021,Louisiana,LA,De Soto,25.1,26919
2021,Louisiana,LA,East Baton Rouge,24.8,453301
2021,Louisiana,LA,East Baton Rouge,24.9,453301
2021,Louisiana,LA,East Carroll,25.4,7220
2021,Louisiana,LA,East Carroll,25.3,7220
2021,Louisiana,LA,East Feliciana,23.3,19338
2021,Louisiana,LA,East Feliciana,22.7,19338
2021,Louisiana,LA,Evangeline,27.7,32215
2021,Louisiana,LA,Evangeline,28.1,32215
2021,Louisiana,LA,Franklin,28.0,19668
2021,Louisiana,LA,Franklin,26.9,19668
2021,Louisiana,LA,Grant,25.9,22236
2021,Louisiana,LA,Grant,26.1,22236
2021,Louisiana,LA,Iberia,26.3,68975
2021,Louisiana,LA,Iberia,25.7,68975
2021,Louisiana,LA,Iberville,23.5,29824
2021,Louisiana,LA,Iberville,24.0,29824
2021,Louisiana,LA,Jackson,25.9,14876
2021,Louisiana,LA,Jackson,24.9,14876
2021,Louisiana,LA,Jefferson,22.8,433688
2021,Louisiana,LA,Jefferson,23.4,433688
2021,Louisiana,LA,Jefferson Davis,26.3,32345
2021,Louisiana,LA,Jefferson Davis,27.1,32345
2021,Louisiana,LA,LaSalle,26.9,14834
2021,Louisiana,LA,LaSalle,26.4,14834
2021,Louisiana,LA,Lafayette,26.2,244205
2021,Louisiana,LA,Lafayette,26.2,244205
2021,Louisiana,LA,Lafourche,28.8,97504
2021,Louisiana,LA,Lafourche,28.2,97504
2021,Louisiana,LA,Lincoln,25.9,48152
2021,Louisiana,LA,Lincoln,25.4,48152
2021,Louisiana,LA,Livingston,27.2,145830
2021,Louisiana,LA,Livingston,27.0,145830
2021,Louisiana,LA,Madison,25.3,9799
2021,Louisiana,LA,Madison,25.1,9799
2021,Louisiana,LA,Morehouse,26.7,25025
2021,Louisiana,LA,Morehouse,25.6,25025
2021,Louisiana,LA,Natchitoches,25.0,37026
2021,Louisiana,LA,Natchitoches,25.2,37026
2021,Louisiana,LA,Orleans,24.1,376971
2021,Louisiana,LA,Orleans,23.7,376971
2021,Louisiana,LA,Ouachita,24.1,158768
2021,Louisiana,LA,Ouachita,24.4,158768
2021,Louisiana,LA,Plaquemines,25.2,23303
2021,Louisiana,LA,Plaquemines,24.8,23303
2021,Louisiana,LA,Pointe Coupee,27.6,20356
2021,Louisiana,LA,Pointe Coupee,26.2,20356
2021,Louisiana,LA,Rapides,26.7,128654
2021,Louisiana,LA,Rapides,27.3,128654
2021,Louisiana,LA,Red River,25.3,7564
2021,Louisiana,LA,Red River,26.3,7564
2021,Louisiana,LA,Richland,26.9,19805
2021,Louisiana,LA,Richland,26.1,19805
2021,Louisiana,LA,Sabine,26.0,22135
2021,Louisiana,LA,Sabine,27.4,22135
2021,Louisiana,LA,St. Bernard,27.2,44258
2021,Louisiana,LA,St. Bernard,27.3,44258
2021,Louisiana,LA,St. Charles,25.5,52282
2021,Louisiana,LA,St. Charles,25.9,52282
2021,Louisiana,LA,St. Helena,25.7,10912
2021,Louisiana,LA,St. Helena,24.7,10912
2021,Louisiana,LA,St. James,24.6,19742
2021,Louisiana,LA,St. James,23.6,19742
2021,Louisiana,LA,St. John the Baptist,22.9,42094
2021,Louisiana,LA,St. John the Baptist,23.2,42094
2021,Louisiana,LA,St. Landry,26.4,82071
2021,Louisiana,LA,St. Landry,25.7,82071
2021,Louisiana,LA,St. Martin,26.3,51540
2021,Louisiana,LA,St. Martin,25.7,51540
2021,Louisiana,LA,St. Mary,26.5,48232
2021,Louisiana,LA,St. Mary,25.5,48232
2021,Louisiana,LA,St. Tammany,23.8,269388
2021,Louisiana,LA,St. Tammany,24.7,269388
2021,Louisiana,LA,Tangipahoa,26.0,135217
2021,Louisiana,LA,Tangipahoa,25.9,135217
2021,Louisiana,LA,Tensas,23.7,4043
2021,Louisiana,LA,Tensas,25.7,4043
2021,Louisiana,LA,Terrebonne,27.9,108708
2021,Louisiana,LA,Terrebonne,28.4,108708
2021,Louisiana,LA,Union,24.9,21091
2021,Louisiana,LA,Union,26.2,21091
2021,Louisiana,LA,Vermilion,26.3,57204
2021,Louisiana,LA,Vermilion,25.6,57204
